warehouseUnitId,issuanceId,projectLocationId,orgUid,unitOwner,countryJurisdictionOfOwner,inCountryJurisdictionOfOwner,serialNumberBlock,unitBlockStart,unitBlockEnd,unitCount,vintageYear,unitType,marketplace,marketplaceLink,marketplaceIdentifier,unitTags,unitStatus,unitStatusReason,unitRegistryLink,correspondingAdjustmentDeclaration,correspondingAdjustmentStatus,timeStaged,createdAt,updatedAt,labels,issuance
f9f030aa-0211-4503-95d7-34c72838be90,9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758,3068eb67-6e19-4692-95aa-fee18e7770e2,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,219765969-219765984,219765969,219765984,16,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/6NZGBSPO49JA800KBX64D063C4ISF3/view.html,Unknown,Not Applicable,1704722421,2024-01-08T16:56:56.732Z,2024-01-08T16:56:56.732Z,[],"{'id': '9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '3068eb67-6e19-4692-95aa-fee18e7770e2', 'startDate': '2012-10-03T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-10-03T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:38.716Z', 'updatedAt': '2024-01-07T15:05:38.716Z'}"
8e1a51a5-59d4-4387-8f1e-80837562e7f1,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211597190-211597190,211597190,211597190,1,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704722420,2024-01-08T16:56:54.673Z,2024-01-08T16:56:54.673Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
35db6046-b140-46fd-a562-fc3a787d62dc,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211597090-211597189,211597090,211597189,100,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704722420,2024-01-08T16:56:56.662Z,2024-01-08T16:56:56.662Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
729d45f1-b1ab-4543-93c7-15961a191b34,1625055f-39b4-4bbc-ad6f-947fe1d54c5e,64154ac9-53ef-4fcd-a2c5-6068ef580ab4,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,218396744-218396753,218396744,218396753,10,2013,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/G3WO8B7ORRKL2GC0109MBN4AF65MCF/view.html,Unknown,Not Applicable,1704722419,2024-01-08T16:56:57.500Z,2024-01-08T16:56:57.500Z,[],"{'id': '1625055f-39b4-4bbc-ad6f-947fe1d54c5e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '64154ac9-53ef-4fcd-a2c5-6068ef580ab4', 'startDate': '2013-01-01T00:00:00.000Z', 'endDate': '2015-07-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2013-01-01T00:00:00.000Z', 'verificationBody': 'Earthood', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:02.473Z', 'updatedAt': '2024-01-04T18:32:02.473Z'}"
2fb539b9-d4b7-4c9f-9844-c974980227ca,7616d126-b049-474c-8db9-28c5fa5777c4,107d1f24-dbef-4c67-a74f-e492aedeb76a,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Thailand,Thailand,Thailand,9054872-9054886,9054872,9054886,15,2011,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/NNWT4CRIXKFL0AFBRFXYBFR594EK1B/view.html,Unknown,Not Applicable,1704722419,2024-01-08T16:56:59.973Z,2024-01-08T16:56:59.973Z,[],"{'id': '7616d126-b049-474c-8db9-28c5fa5777c4', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '107d1f24-dbef-4c67-a74f-e492aedeb76a', 'startDate': '2011-10-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2011-10-01T00:00:00.000Z', 'verificationBody': 'RINA', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:51.196Z', 'updatedAt': '2024-01-07T15:05:51.196Z'}"
19d0418b-ab61-4c71-b558-a64dc1b62de0,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211597080-211597089,211597080,211597089,10,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704722387,2024-01-08T16:56:58.548Z,2024-01-08T16:56:58.548Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
d1a43dc0-544d-41b2-bac2-51de44f5b128,ef1d3758-d007-4e97-a6c7-bec3ec7f9c65,809696c1-bf1d-486e-881d-0f3061b7e13b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Malawi,Malawi,Malawi,141581-141585,141581,141585,5,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/G8WF6TLTG80XJCQJCZOIX6XI7WDNZ9/view.html,Unknown,Not Applicable,1704722362,2024-01-08T16:56:55.808Z,2024-01-08T16:56:55.808Z,[],"{'id': 'ef1d3758-d007-4e97-a6c7-bec3ec7f9c65', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '809696c1-bf1d-486e-881d-0f3061b7e13b', 'startDate': '2014-10-27T00:00:00.000Z', 'endDate': '2015-07-21T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2014-10-27T00:00:00.000Z', 'verificationBody': 'TUV SUD', 'timeStaged': None, 'createdAt': '2024-01-03T15:56:20.545Z', 'updatedAt': '2024-01-03T15:56:20.545Z'}"
c8dbfe35-8339-42a6-8a98-04788ea7b676,9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758,3068eb67-6e19-4692-95aa-fee18e7770e2,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,219765968-219765968,219765968,219765968,1,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/6NZGBSPO49JA800KBX64D063C4ISF3/view.html,Unknown,Not Applicable,1704722335,2024-01-08T16:56:55.069Z,2024-01-08T16:56:55.069Z,[],"{'id': '9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '3068eb67-6e19-4692-95aa-fee18e7770e2', 'startDate': '2012-10-03T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-10-03T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:38.716Z', 'updatedAt': '2024-01-07T15:05:38.716Z'}"
c1543ca2-3744-4b86-8512-f856794237c9,9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758,3068eb67-6e19-4692-95aa-fee18e7770e2,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,219765868-219765967,219765868,219765967,100,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/6NZGBSPO49JA800KBX64D063C4ISF3/view.html,Unknown,Not Applicable,1704722334,2024-01-08T16:56:55.159Z,2024-01-08T16:56:55.159Z,[],"{'id': '9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '3068eb67-6e19-4692-95aa-fee18e7770e2', 'startDate': '2012-10-03T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-10-03T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:38.716Z', 'updatedAt': '2024-01-07T15:05:38.716Z'}"
670ba3f9-f2ea-40bf-b50b-8134bbd12c01,ee997edc-460a-472e-aaca-e9cc8d0ef1c5,40abec89-a7f0-48ae-8269-33d12d71ee31,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,194312483-194312502,194312483,194312502,20,2011,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/WK5K7R5CXH4RQ1B2OVLGP1VGPFNW2V/view.html,Unknown,Not Applicable,1704722306,2024-01-08T16:56:56.566Z,2024-01-08T16:56:56.566Z,[],"{'id': 'ee997edc-460a-472e-aaca-e9cc8d0ef1c5', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '40abec89-a7f0-48ae-8269-33d12d71ee31', 'startDate': '2011-07-28T00:00:00.000Z', 'endDate': '2012-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2011-07-28T00:00:00.000Z', 'verificationBody': 'BVCH', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:36.044Z', 'updatedAt': '2024-01-07T15:05:36.044Z'}"
14029d31-855a-4851-83c4-4942b454384c,ee997edc-460a-472e-aaca-e9cc8d0ef1c5,40abec89-a7f0-48ae-8269-33d12d71ee31,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,194312438-194312482,194312438,194312482,45,2011,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/WK5K7R5CXH4RQ1B2OVLGP1VGPFNW2V/view.html,Unknown,Not Applicable,1704722281,2024-01-08T16:56:56.498Z,2024-01-08T16:56:56.498Z,[],"{'id': 'ee997edc-460a-472e-aaca-e9cc8d0ef1c5', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '40abec89-a7f0-48ae-8269-33d12d71ee31', 'startDate': '2011-07-28T00:00:00.000Z', 'endDate': '2012-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2011-07-28T00:00:00.000Z', 'verificationBody': 'BVCH', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:36.044Z', 'updatedAt': '2024-01-07T15:05:36.044Z'}"
6e52aa6b-9677-42bd-840e-b6696912fba9,7616d126-b049-474c-8db9-28c5fa5777c4,107d1f24-dbef-4c67-a74f-e492aedeb76a,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Thailand,Thailand,Thailand,9054867-9054871,9054867,9054871,5,2011,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/NNWT4CRIXKFL0AFBRFXYBFR594EK1B/view.html,Unknown,Not Applicable,1704722267,2024-01-08T16:56:58.759Z,2024-01-08T16:56:58.759Z,[],"{'id': '7616d126-b049-474c-8db9-28c5fa5777c4', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '107d1f24-dbef-4c67-a74f-e492aedeb76a', 'startDate': '2011-10-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2011-10-01T00:00:00.000Z', 'verificationBody': 'RINA', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:51.196Z', 'updatedAt': '2024-01-07T15:05:51.196Z'}"
f99ccb12-e1b8-4691-b8c6-7ad76b315f71,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211597040-211597079,211597040,211597079,40,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704722254,2024-01-08T16:56:56.469Z,2024-01-08T16:56:56.469Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
3d2e82c1-327e-46e5-9588-b559d7510cd4,a4286d27-e701-441d-88f7-dae884085d2f,fb71941b-bb2f-49d2-9642-040c9bfd4d8e,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Pakistan,Pakistan,Pakistan,4652390-4652410,4652390,4652410,21,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/2LNK3MQ7UMXN0ZFT4WV7YGILFSQ0S7/view.html,Unknown,Not Applicable,1704722253,2024-01-08T16:56:58.437Z,2024-01-08T16:56:58.437Z,[],"{'id': 'a4286d27-e701-441d-88f7-dae884085d2f', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'fb71941b-bb2f-49d2-9642-040c9bfd4d8e', 'startDate': '2012-08-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-04-01T00:00:00.000Z', 'verificationBody': 'DNV', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:49.817Z', 'updatedAt': '2024-01-07T15:05:49.817Z'}"
5497bc0d-5997-4655-a76f-c1935a7ed312,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211597031-211597039,211597031,211597039,9,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704722252,2024-01-08T16:56:58.869Z,2024-01-08T16:56:58.869Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
70a53b35-80ed-43d4-b54f-f0c1794bd7b1,9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758,3068eb67-6e19-4692-95aa-fee18e7770e2,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,219765828-219765867,219765828,219765867,40,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/6NZGBSPO49JA800KBX64D063C4ISF3/view.html,Unknown,Not Applicable,1704722225,2024-01-08T16:56:56.677Z,2024-01-08T16:56:56.677Z,[],"{'id': '9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '3068eb67-6e19-4692-95aa-fee18e7770e2', 'startDate': '2012-10-03T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-10-03T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:38.716Z', 'updatedAt': '2024-01-07T15:05:38.716Z'}"
387ef65d-23c7-419c-a846-fd80d1fd8b90,9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758,3068eb67-6e19-4692-95aa-fee18e7770e2,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,219765478-219765827,219765478,219765827,350,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/6NZGBSPO49JA800KBX64D063C4ISF3/view.html,Unknown,Not Applicable,1704722199,2024-01-08T16:56:58.333Z,2024-01-08T16:56:58.333Z,[],"{'id': '9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '3068eb67-6e19-4692-95aa-fee18e7770e2', 'startDate': '2012-10-03T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-10-03T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:38.716Z', 'updatedAt': '2024-01-07T15:05:38.716Z'}"
ea2d8774-d738-4266-9eb5-e4c9711c5a80,ef1d3758-d007-4e97-a6c7-bec3ec7f9c65,809696c1-bf1d-486e-881d-0f3061b7e13b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Malawi,Malawi,Malawi,141578-141580,141578,141580,3,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/G8WF6TLTG80XJCQJCZOIX6XI7WDNZ9/view.html,Unknown,Not Applicable,1704722174,2024-01-08T16:56:56.754Z,2024-01-08T16:56:56.754Z,[],"{'id': 'ef1d3758-d007-4e97-a6c7-bec3ec7f9c65', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '809696c1-bf1d-486e-881d-0f3061b7e13b', 'startDate': '2014-10-27T00:00:00.000Z', 'endDate': '2015-07-21T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2014-10-27T00:00:00.000Z', 'verificationBody': 'TUV SUD', 'timeStaged': None, 'createdAt': '2024-01-03T15:56:20.545Z', 'updatedAt': '2024-01-03T15:56:20.545Z'}"
cfac53cd-0dec-473b-88bf-1edda260aaf9,9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758,3068eb67-6e19-4692-95aa-fee18e7770e2,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,219765438-219765477,219765438,219765477,40,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/6NZGBSPO49JA800KBX64D063C4ISF3/view.html,Unknown,Not Applicable,1704722148,2024-01-08T16:56:56.555Z,2024-01-08T16:56:56.555Z,[],"{'id': '9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '3068eb67-6e19-4692-95aa-fee18e7770e2', 'startDate': '2012-10-03T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-10-03T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:38.716Z', 'updatedAt': '2024-01-07T15:05:38.716Z'}"
d4c41dc0-5dcc-4920-b907-90301cdfed6f,a4286d27-e701-441d-88f7-dae884085d2f,fb71941b-bb2f-49d2-9642-040c9bfd4d8e,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Pakistan,Pakistan,Pakistan,4652380-4652389,4652380,4652389,10,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/2LNK3MQ7UMXN0ZFT4WV7YGILFSQ0S7/view.html,Unknown,Not Applicable,1704722122,2024-01-08T16:56:56.634Z,2024-01-08T16:56:56.634Z,[],"{'id': 'a4286d27-e701-441d-88f7-dae884085d2f', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'fb71941b-bb2f-49d2-9642-040c9bfd4d8e', 'startDate': '2012-08-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-04-01T00:00:00.000Z', 'verificationBody': 'DNV', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:49.817Z', 'updatedAt': '2024-01-07T15:05:49.817Z'}"
c32e7a35-fa45-466f-a764-fa3affcd3575,ef1d3758-d007-4e97-a6c7-bec3ec7f9c65,809696c1-bf1d-486e-881d-0f3061b7e13b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Malawi,Malawi,Malawi,141548-141577,141548,141577,30,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/G8WF6TLTG80XJCQJCZOIX6XI7WDNZ9/view.html,Unknown,Not Applicable,1704722095,2024-01-08T16:56:59.106Z,2024-01-08T16:56:59.106Z,[],"{'id': 'ef1d3758-d007-4e97-a6c7-bec3ec7f9c65', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '809696c1-bf1d-486e-881d-0f3061b7e13b', 'startDate': '2014-10-27T00:00:00.000Z', 'endDate': '2015-07-21T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2014-10-27T00:00:00.000Z', 'verificationBody': 'TUV SUD', 'timeStaged': None, 'createdAt': '2024-01-03T15:56:20.545Z', 'updatedAt': '2024-01-03T15:56:20.545Z'}"
5b9bb0c8-2e86-4dd4-bd89-2c23af8cb6f4,1d349794-1716-4306-80d3-8eb1ad44ee25,c39716e6-ecad-41c6-ad7c-3d282566814b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,206052200-206052200,206052200,206052200,1,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/S7380CTQ8869MA4CDZTYPX5458Q1I2/view.html,Unknown,Not Applicable,1704722094,2024-01-08T16:56:56.191Z,2024-01-08T16:56:56.191Z,[],"{'id': '1d349794-1716-4306-80d3-8eb1ad44ee25', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'c39716e6-ecad-41c6-ad7c-3d282566814b', 'startDate': '2012-01-10T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-01-10T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:23.045Z', 'updatedAt': '2024-01-07T15:05:23.045Z'}"
ecd625ac-2a92-4b34-bb2f-934b851beba0,9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758,3068eb67-6e19-4692-95aa-fee18e7770e2,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,219765436-219765437,219765436,219765437,2,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/6NZGBSPO49JA800KBX64D063C4ISF3/view.html,Unknown,Not Applicable,1704722093,2024-01-08T16:56:55.308Z,2024-01-08T16:56:55.308Z,[],"{'id': '9dfc0729-01f6-4e3e-b1b7-dac8fc0a5758', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '3068eb67-6e19-4692-95aa-fee18e7770e2', 'startDate': '2012-10-03T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-10-03T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:38.716Z', 'updatedAt': '2024-01-07T15:05:38.716Z'}"
